gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsPlayType,specialTeamsResult,kickerId,returnerId,kickBlockerId,yardlineSide,yardlineNumber,gameClock,penaltyCodes,penaltyJerseyNumbers,penaltyYards,preSnapHomeScore,preSnapVisitorScore,passResult,kickLength,kickReturnYardage,playResult,absoluteYardlineNumber,nflId,height,weight,birthDate,collegeName,Position,displayName,season,week,gameDate,gameTimeEastern,homeTeamAbbr,visitorTeamAbbr,snapDetail,snapTime,operationTime,hangTime,kickType,kickDirectionIntended,kickDirectionActual,returnDirectionIntended,returnDirectionActual,missedTackler,assistTackler,tackler,kickoffReturnFormation,gunners,puntRushers,specialTeamsSafeties,vises,kickContactType
2020091306,369,"(7:31) M.Crosby 31 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",1,4,12,GB,Field Goal,Kick Attempt Good,32386,,,MIN,12,7:31:00,,,,0,0,,31,,0,22,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,1,9/13/2020,13:00:00,MIN,GB,,,,,,,,,,,,,,,,MIN 41,,
2020091306,1236,"(8:12) M.Crosby 43 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",2,4,23,GB,Field Goal,Kick Attempt Good,32386,,,MIN,25,8:12:00,,,,7,5,,43,,0,85,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,1,9/13/2020,13:00:00,MIN,GB,,,,,,,,,,,,,,,,MIN 41,,
2020091306,1255,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",2,0,0,GB,Kickoff,Touchback,32386,,,GB,35,8:08:00,,,,7,8,,73,,40,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,1,9/13/2020,13:00:00,MIN,GB,,,,3.56,D,C,C,,,,,,8-0-2,,,GB 29; GB 39,,
2020091306,1704,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",2,0,0,GB,Extra Point,Kick Attempt Good,32386,,,MIN,15,0:39:00,,,,7,14,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,1,9/13/2020,13:00:00,MIN,GB,,,,,,,,,,,,,,,,MIN 41,,
2020091306,1720,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",2,0,0,GB,Kickoff,Touchback,32386,,,GB,35,0:39:00,,,,7,15,,69,,40,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,1,9/13/2020,13:00:00,MIN,GB,,,,4.27,D,C,C,,,,,,8-0-2,,,GB 29; GB 39,,
2020091306,1895,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",2,0,0,GB,Extra Point,Kick Attempt Good,32386,,,MIN,15,0:14:00,,,,7,21,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,1,9/13/2020,13:00:00,MIN,GB,,,,,,,,,,,,,,,,MIN 41,,
2020091306,1911,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",2,0,0,GB,Kickoff,Touchback,32386,,,GB,35,0:14:00,,,,7,22,,70,,40,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,1,9/13/2020,13:00:00,MIN,GB,,,,3.78,D,C,C,,,,,,8-0-2,,,GB 29; GB 39,,
2020091306,2029,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",3,0,0,GB,Kickoff,Touchback,32386,,,GB,35,15:00:00,,,,10,22,,68,,40,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,1,9/13/2020,13:00:00,MIN,GB,,,,4.31,D,R,R,,,,,,8-0-2,,,GB 29; GB 39,,
2020091306,2774,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",3,0,0,GB,Extra Point,Kick Attempt Good,32386,,,MIN,15,0:09:00,,,,10,28,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,1,9/13/2020,13:00:00,MIN,GB,,,,,,,,,,,,,,,,MIN 41,,
2020091306,2790,M.Crosby kicks 68 yards from GB 35 to MIN -3. K.Osborn to MIN 23 for 26 yards (K.Hollman; W.Redmond).,3,0,0,GB,Kickoff,Return,32386,52584,,GB,35,0:09:00,,,,10,29,,68,26,42,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,1,9/13/2020,13:00:00,MIN,GB,,,,3.61,D,C,C,L,L,,GB 29,GB 25,8-0-2,,,GB 29; GB 39,,
2020091306,3160,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",4,0,0,GB,Extra Point,Kick Attempt Good,32386,,,MIN,15,10:02:00,,,,18,35,,,,0,25,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,1,9/13/2020,13:00:00,MIN,GB,,,,,,,,,,,,,,,,MIN 41,,
2020091306,3176,M.Crosby kicks 68 yards from GB 35 to MIN -3. K.Osborn to MIN 35 for 38 yards (K.Barnes).,4,0,0,GB,Kickoff,Return,32386,52584,,GB,35,10:02:00,,,,18,36,,68,38,30,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,1,9/13/2020,13:00:00,MIN,GB,,,,3.48,D,C,C,C,C,,,GB 51,8-0-2,,,GB 29; GB 39,,
2020091306,3606,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",4,0,0,GB,Extra Point,Kick Attempt Good,32386,,,MIN,15,3:19:00,,,,26,42,,,,0,25,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,1,9/13/2020,13:00:00,MIN,GB,,,,,,,,,,,,,,,,MIN 41,,
2020091306,3622,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",4,0,0,GB,Kickoff,Touchback,32386,,,GB,35,3:19:00,,,,26,43,,72,,40,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,1,9/13/2020,13:00:00,MIN,GB,,,,3.94,D,R,R,,,,,,8-0-2,,,GB 29; GB 39,,
2020110104,365,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",1,0,0,GB,Extra Point,Kick Attempt Good,32386,,,MIN,15,7:01:00,,,,6,0,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,8,11/1/2020,13:00:00,GB,MIN,,,,,,,,,,,,,,,,MIN 41,,
2020110104,1175,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",2,0,0,GB,Extra Point,Kick Attempt Good,32386,,,MIN,15,6:53:00,,,,13,7,,,,0,25,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,8,11/1/2020,13:00:00,GB,MIN,,,,,,,,,,,,,,,,MIN 22; MIN 41,,
2020112204,433,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",1,0,0,GB,Extra Point,Kick Attempt Good,32386,,,IND,15,8:21:00,,,,0,6,,,,0,25,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,11,11/22/2020,16:25:00,IND,GB,,,,,,,,,,,,,,,,IND 53,,
2020112204,449,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",1,0,0,GB,Kickoff,Touchback,32386,,,GB,35,8:21:00,,,,0,7,,70,,40,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,11,11/22/2020,16:25:00,IND,GB,,,,3.94,D,C,C,,,,,,8-0-2,,,GB 36; GB 39,,
2020112204,1245,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",2,0,0,GB,Extra Point,Kick Attempt Good,32386,,,IND,15,9:55:00,,,,7,13,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,11,11/22/2020,16:25:00,IND,GB,,,,,,,,,,,,,,,,IND 38; IND 53,,
2020112204,1261,M.Crosby kicks 66 yards from GB 35 to IND -1. T.Smith to IND 29 for 30 yards (T.Summers; O.Burks).,2,0,0,GB,Kickoff,Return,32386,46265,,GB,35,9:55:00,,,,7,14,,66,30,36,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,11,11/22/2020,16:25:00,IND,GB,,,,,F,C,C,C,C,,GB 42,GB 44,8-0-2,,,GB 36; GB 39,,
2020112204,1413,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",2,0,0,GB,Extra Point,Kick Attempt Good,32386,,,IND,15,7:48:00,,,,7,20,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,11,11/22/2020,16:25:00,IND,GB,,,,,,,,,,,,,,,,IND 38; IND 53,,
2020112204,1429,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",2,0,0,GB,Kickoff,Touchback,32386,,,GB,35,7:48:00,,,,7,21,,73,,40,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,11,11/22/2020,16:25:00,IND,GB,,,,3.89,D,C,C,,,,,,8-0-2,,,GB 37; GB 39,,
2020112204,2036,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",2,0,0,GB,Extra Point,Kick Attempt Good,32386,,,IND,15,0:16:00,,,,14,27,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,11,11/22/2020,16:25:00,IND,GB,,,,,,,,,,,,,,,,IND 38; IND 53,,
2020112204,2052,M.Crosby kicks 70 yards from GB 35 to IND -5. T.Smith to IND 28 for 33 yards (R.Ramsey).,2,0,0,GB,Kickoff,Return,32386,46265,,GB,35,0:16:00,,,,14,28,,70,33,37,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,11,11/22/2020,16:25:00,IND,GB,,,,3.81,D,C,C,R,R,GB 57,,GB 56,8-0-2,,,GB 36; GB 39,,
2020112204,2114,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",3,0,0,GB,Kickoff,Touchback,32386,,,GB,35,15:00:00,,,,14,28,,67,,40,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,11,11/22/2020,16:25:00,IND,GB,,,,4.03,D,C,C,,,,,,8-0-2,,,GB 36; GB 39,,
2020112204,4378,"(:07) M.Crosby 26 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",4,4,3,GB,Field Goal,Kick Attempt Good,32386,,,IND,8,0:07:00,,,,31,28,,26,,0,102,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,11,11/22/2020,16:25:00,IND,GB,,,,,,,,,,,,,,,,IND 38; IND 53,,
2020112204,4397,M.Crosby kicks 54 yards from GB 35 to IND 11. T.Smith to IND 21 for 10 yards.,4,0,0,GB,Kickoff,Return,32386,46265,,GB,35,0:03:00,,,,31,31,,54,10,44,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,11,11/22/2020,16:25:00,IND,GB,,,,,Q,C,C,C,C,,,,8-0-2,,,GB 36; GB 39,,
2018111103,36,M.Crosby kicks 59 yards from GB 35 to MIA 6. S.Perry to MIA 20 for 14 yards (O.Burks).,1,0,0,GB,Kickoff,Return,32386,41997,,GB,35,15:00:00,,,,0,0,,59,14,45,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,10,11/11/2018,16:25:00,GB,MIA,,,,3.7,D,R,R,L,L,,,GB 42,8-0-2,,,GB 27; GB 28,,
2018111103,474,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",1,0,0,GB,Extra Point,Kick Attempt Good,32386,,,MIA,15,6:07:00,,,,6,0,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,10,11/11/2018,16:25:00,GB,MIA,,,,,,,,,,,,,,,,MIA 45,,
2018111103,490,M.Crosby kicks 59 yards from GB 35 to MIA 6. J.Grant to MIA 24 for 18 yards (O.Burks).,1,0,0,GB,Kickoff,Return,32386,43475,,GB,35,6:07:00,,,,7,0,,59,18,41,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,10,11/11/2018,16:25:00,GB,MIA,,,,3.84,D,R,R,L,L,,,GB 42,8-0-2,,,GB 27; GB 28,,
2018111103,893,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",2,0,0,GB,Extra Point,Kick Attempt Good,32386,,,MIA,15,14:53:00,,,,13,3,,,,0,25,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,10,11/11/2018,16:25:00,GB,MIA,,,,,,,,,,,,,,,,MIA 45,,
2018111103,909,M.Crosby kicks 63 yards from GB 35 to MIA 2. J.Grant to MIA 15 for 13 yards (J.Crawford).,2,0,0,GB,Kickoff,Return,32386,43475,,GB,35,14:53:00,,,,14,3,,63,13,50,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,10,11/11/2018,16:25:00,GB,MIA,,,,3.9,D,C,C,C,C,,,GB 54,8-0-2,,,GB 28; GB 37,,
2018111103,2543,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",3,0,0,GB,Extra Point,Kick Attempt Good,32386,,,MIA,15,9:33:00,,,,20,12,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,10,11/11/2018,16:25:00,GB,MIA,,,,,,,,,,,,,,,,MIA 45,,
2018111103,2559,M.Crosby kicks 69 yards from GB 35 to MIA -4. J.Grant to MIA 26 for 30 yards (T.Brown).,3,0,0,GB,Kickoff,Return,32386,43475,,GB,35,9:33:00,,,,21,12,,69,30,39,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,10,11/11/2018,16:25:00,GB,MIA,,,,3.82,D,R,R,L,L,GB 44,,GB 28,8-0-2,,,GB 28; GB 37,,
2018111103,2715,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",3,0,0,GB,Extra Point,Kick Attempt Good,32386,,,MIA,15,7:25:00,,,,27,12,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,10,11/11/2018,16:25:00,GB,MIA,,,,,,,,,,,,,,,,MIA 45,,
2018111103,2731,M.Crosby kicks 67 yards from GB 35 to MIA -2. J.Grant to MIA 20 for 22 yards (T.Carson).,3,0,0,GB,Kickoff,Return,32386,43475,,GB,35,7:25:00,,,,28,12,,67,22,45,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,10,11/11/2018,16:25:00,GB,MIA,,,,3.57,D,C,C,C,C,,,GB 32,8-0-2,,,GB 27; GB 28,,
2018111103,3407,"(8:57) M.Crosby 38 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",4,4,7,GB,Field Goal,Kick Attempt Good,32386,,,MIA,20,8:57:00,,,,28,12,,38,,0,30,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,10,11/11/2018,16:25:00,GB,MIA,,,,,,,,,,,,,,,,MIA 45,,
2018111103,3426,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",4,0,0,GB,Kickoff,Touchback,32386,,,GB,35,8:53:00,,,,31,12,,69,,40,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,10,11/11/2018,16:25:00,GB,MIA,,,,3.85,D,C,C,,,,,,8-0-2,,,GB 27; GB 28,,
2020101810,297,"(10:31) M.Crosby 39 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",1,4,8,GB,Field Goal,Kick Attempt Good,32386,,,TB,21,10:31:00,,,,0,0,,39,,0,31,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,6,10/18/2020,16:25:00,TB,GB,,,,,,,,,,,,,,,,TB 45,,
2020101810,316,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",1,0,0,GB,Kickoff,Touchback,32386,,,GB,35,10:27:00,,,,0,3,,75,,40,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,6,10/18/2020,16:25:00,TB,GB,,,,3.54,D,R,R,,,,,,8-0-1,,,GB 29; GB 39,,
2020101810,727,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",1,0,0,GB,Extra Point,Kick Attempt Good,32386,,,TB,15,0:48:00,,,,0,9,,,,0,25,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,6,10/18/2020,16:25:00,TB,GB,,,,,,,,,,,,,,,,TB 45,,
2020101810,743,M.Crosby kicks 67 yards from GB 35 to TB -2. C.Grayson to TB 18 for 20 yards (J.Lovett).,1,0,0,GB,Kickoff,Return,32386,44767,,GB,35,0:48:00,,,,0,10,,67,20,47,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,6,10/18/2020,16:25:00,TB,GB,,,,3.73,D,C,C,C,C,,,GB 45,8-0-1,,,GB 29; GB 39,,
2020101810,2141,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",3,0,0,GB,Kickoff,Touchback,32386,,,GB,35,15:00:00,,,,28,10,,75,,40,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,6,10/18/2020,16:25:00,TB,GB,,,,3.73,D,R,R,,,,,,8-0-1,,,GB 29; GB 39,,
2020122713,274,M.Crosby kicks 56 yards from GB 35 to TEN 9. D.Evans to TEN 35 for 26 yards (R.Ramsey; O.Burks).,1,0,0,GB,Kickoff,Return,32386,52501,,GB,35,9:55:00,,,,6,0,,56,26,30,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,16,12/27/2020,20:20:00,GB,TEN,,,,3.86,D,C,C,C,C,,GB 42,GB 56,8-0-2,,,GB 37; GB 39,,
2020122713,788,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",2,0,0,GB,Kickoff,Touchback,32386,,,GB,35,14:54:00,,,,12,0,,67,,40,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,16,12/27/2020,20:20:00,GB,TEN,,,,3.75,D,C,C,,,,,,8-0-2,,,GB 37; GB 39,,
2020122713,1019,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",2,0,0,GB,Extra Point,Kick Attempt Good,32386,,,TEN,15,10:46:00,,,,18,0,,,,0,25,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,16,12/27/2020,20:20:00,GB,TEN,,,,,,,,,,,,,,,,TEN 37; TEN 49,,
2020122713,1035,M.Crosby kicks 62 yards from GB 35 to TEN 3. D.Evans to TEN 31 for 28 yards (J.Jackson; V.Scott).,2,0,0,GB,Kickoff,Return,32386,52501,,GB,35,10:46:00,,,,19,0,,62,28,34,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,16,12/27/2020,20:20:00,GB,TEN,,,,3.6,D,C,C,C,C,GB 39,GB 36,GB 37,8-0-2,,,GB 37; GB 39,,
2020122713,1833,M.Crosby kicks 62 yards from GB 35 to TEN 3. D.Evans to TEN 34 for 31 yards (D.Dafney).,3,0,0,GB,Kickoff,Return,32386,52501,,GB,35,15:00:00,,,,19,7,,62,31,31,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,16,12/27/2020,20:20:00,GB,TEN,,,,3.7,D,C,C,C,C,GB 54,,GB 49,8-0-2,,,GB 37; GB 39,,
2020122713,2069,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",3,0,0,GB,Extra Point,Kick Attempt Good,32386,,,TEN,15,10:27:00,,,,25,14,,,,0,25,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,16,12/27/2020,20:20:00,GB,TEN,,,,,,,,,,,,,,,,TEN 37; TEN 49,,
2020122713,2085,M.Crosby kicks 58 yards from GB 35 to TEN 7. D.Evans to TEN 30 for 23 yards (H.Black).,3,0,0,GB,Kickoff,Return,32386,52501,,GB,35,10:27:00,,,,26,14,,58,23,35,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,16,12/27/2020,20:20:00,GB,TEN,,,,3.67,D,R,R,C,C,GB 37,,GB 41,8-0-2,,,GB 37; GB 39,,
2020122713,2452,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",3,0,0,GB,Extra Point,Kick Attempt Good,32386,,,TEN,15,3:35:00,,,,32,14,,,,0,25,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,16,12/27/2020,20:20:00,GB,TEN,,,,,,,,,,,,,,,,TEN 37; TEN 49,,
2020122713,2468,M.Crosby kicks 61 yards from GB 35 to TEN 4. D.Evans to TEN 24 for 20 yards (T.Summers).,3,0,0,GB,Kickoff,Return,32386,52501,,GB,35,3:35:00,,,,33,14,,61,20,41,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,16,12/27/2020,20:20:00,GB,TEN,,,,3.68,D,C,C,C,C,,,GB 44,8-0-2,,,GB 37; GB 39,,
2020122713,3270,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",4,0,0,GB,Extra Point,Kick Attempt Good,32386,,,TEN,15,2:25:00,,,,39,14,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,16,12/27/2020,20:20:00,GB,TEN,,,,,,,,,,,,,,,,TEN 37; TEN 49,,
2020122713,3286,M.Crosby kicks 59 yards from GB 35 to TEN 6. D.Evans to TEN 23 for 17 yards (H.Black; T.Summers).,4,0,0,GB,Kickoff,Return,32386,52501,,GB,35,2:25:00,,,,40,14,,59,17,42,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,16,12/27/2020,20:20:00,GB,TEN,,,,3.63,D,R,R,L,L,,GB 44,GB 41,8-0-2,,,GB 37; GB 39,,
2020102503,331,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",1,0,0,GB,Extra Point,Kick Attempt Good,32386,,,HOU,15,9:21:00,,,,0,6,,,,0,25,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,7,10/25/2020,13:00:00,HOU,GB,,,,,,,,,,,,,,,,HOU 41,,
2020102503,347,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",1,0,0,GB,Kickoff,Touchback,32386,,,GB,35,9:21:00,,,,0,7,,72,,40,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,7,10/25/2020,13:00:00,HOU,GB,,,,4.08,D,C,C,,,,,,8-0-2,,,GB 29; GB 36,,
2020102503,990,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",2,0,0,GB,Extra Point,Kick Attempt Good,32386,,,HOU,15,13:33:00,,,,0,13,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,7,10/25/2020,13:00:00,HOU,GB,,,,,,,,,,,,,,,,HOU 28; HOU 41,,
2020102503,1006,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",2,0,0,GB,Kickoff,Touchback,32386,,,GB,35,13:33:00,,,,0,14,,70,,40,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,7,10/25/2020,13:00:00,HOU,GB,,,,4.16,D,C,C,,,,,,8-0-2,,,GB 29; GB 87,,
2020102503,1876,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",2,0,0,GB,Extra Point,Kick Attempt Good,32386,,,HOU,15,0:14:00,,,,0,20,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,7,10/25/2020,13:00:00,HOU,GB,,,,,,,,,,,,,,,,HOU 28; HOU 41,,
2020102503,1892,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",2,0,0,GB,Kickoff,Touchback,32386,,,GB,35,0:14:00,,,,0,21,,72,,40,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,7,10/25/2020,13:00:00,HOU,GB,,,,4.11,D,C,C,,,,,,8-0-2,,,GB 29; GB 36,,
2020102503,1947,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",3,0,0,GB,Kickoff,Touchback,32386,,,GB,35,15:00:00,,,,0,21,,70,,40,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,7,10/25/2020,13:00:00,HOU,GB,,,,4.01,D,C,C,,,,,,8-0-2,,,GB 29; GB 36,,
2020102503,2570,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",3,0,0,GB,Extra Point,Kick Attempt Good,32386,,,HOU,15,4:44:00,,,,7,27,,,,0,25,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,7,10/25/2020,13:00:00,HOU,GB,,,,,,,,,,,,,,,,HOU 28; HOU 50,,
2020102503,2586,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",3,0,0,GB,Kickoff,Touchback,32386,,,GB,35,4:44:00,,,,7,28,,71,,40,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,7,10/25/2020,13:00:00,HOU,GB,,,,3.9,D,C,C,,,,,,8-0-2,,,GB 29; GB 36,,
2020102503,3719,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",4,0,0,GB,Extra Point,Kick Attempt Good,32386,,,HOU,15,3:40:00,,,,13,34,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,7,10/25/2020,13:00:00,HOU,GB,,,,,,,,,,,,,,,,HOU 28; HOU 41,,
2020102503,3735,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",4,0,0,GB,Kickoff,Touchback,32386,,,GB,35,3:40:00,,,,13,35,,69,,40,45,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2020,7,10/25/2020,13:00:00,HOU,GB,,,,3.89,D,C,C,,,,,,8-0-2,,,GB 29; GB 36,,
2018110410,36,"M.Crosby kicks 65 yards from GB 35 to NE 0. C.Patterson to NE 36 for 36 yards (J.Moore). PENALTY on GB-J.Jones, Offside on Free Kick, 5 yards, enforced at NE 36.",1,0,0,GB,Kickoff,Return,32386,39975,,GB,35,15:00:00,OFK,GB 27,-5,0,0,,65,36,24,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,9,11/4/2018,20:20:00,NE,GB,,,,4.19,D,R,R,L,L,GB 36,,GB 82,8-0-2,,,GB 20; GB 27,,
2018110410,748,"(5:08) M.Crosby 29 yard field goal is GOOD, Center-H.Bradley, Holder-J.Scott.",1,4,11,GB,Field Goal,Kick Attempt Good,32386,,,NE,11,5:08:00,,,,7,0,,29,,0,21,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,9,11/4/2018,20:20:00,NE,GB,,,,,,,,,,,,,,,,NE 32; NE 43,,
2018110410,767,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",1,0,0,GB,Kickoff,Touchback,32386,,,GB,35,5:05:00,,,,7,3,,70,,40,75,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,9,11/4/2018,20:20:00,NE,GB,,,,4,D,R,R,,,,,,8-0-2,,,GB 20; GB 32,,
2018110410,1843,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",2,0,0,GB,Extra Point,Kick Attempt Good,32386,,,NE,15,4:49:00,,,,10,9,,,,0,95,32386,1-Jun,207,9/3/1984,Colorado,K,Mason Crosby,2018,9,11/4/2018,20:20:00,NE,GB,,,,,,,,,,,,,,,,NE 32; NE 43,,
