study_index,change_score
10_10000,-25.34034592912309
10_10000,-6.741986577049158
10_10000,58.36353297247789
10_10000,23.61064554150346
10_10000,-307.4496412666562
10_10000,-21.727544241257096
10_10000,-110.99958908615555
10_10000,36.43810703192942
10_10000,440.00301723034505
10_10000,64.05099346110669
10_10000,-33.75243398478353
10_10000,143.6596222749173
10_10000,80.59633198082444
10_10000,71.60698294347196
10_10000,98.42795575482567
10_10000,306.6255739372755
10_10000,-151.13738935564717
10_10000,79.29578200752479
10_10000,-121.76707805020536
10_10000,91.05505785802146
10_10000,-120.66201561633659
10_10000,-48.6650003237966
10_10000,-31.104206620947416
10_10000,151.41701630366285
10_10000,143.17893462283052
10_10000,-167.62854472979495
10_10000,19.164484604069095
10_10000,-90.63116858101137
10_10000,-169.46502612345867
10_10000,-19.89177432739389
10_10000,-33.027623901285445
10_10000,359.7879483740287
10_10000,73.45463767974432
10_10000,-186.5713776306765
10_10000,-69.83488013952933
10_10000,157.96105893566954
10_10000,311.2067778652498
10_10000,-216.4958281943499
10_10000,-258.7101676871265
10_10000,279.9737383915544
10_10000,67.22955357796852
10_10000,-113.42471427640074
10_10000,88.0558659035385
10_10000,-367.257718875744
10_10000,11.7598969819737
10_10000,58.35515284971842
10_10000,144.0141555935798
10_10000,-134.33551696629294
10_10000,23.58108313301682
10_10000,-121.62970976448437
10_10000,47.952055078583626
10_10000,-117.31001496619794
10_10000,-47.33426764637149
10_10000,-131.73887817373478
10_10000,104.78803802078524
10_10000,134.56155834486765
10_10000,-22.419903324479243
10_10000,16.76667233591783
10_10000,-196.76429441519258
10_10000,-31.762930271138593
10_10000,4.0649889276684
10_10000,387.66025487714825
10_10000,-148.41999161801178
10_10000,221.55289951888105
10_10000,154.43897035563145
10_10000,51.57871357745079
10_10000,263.8393585080799
10_10000,64.7150414014523
10_10000,67.1642113926018
10_10000,3.646202497311257
10_10000,186.99793672029196
10_10000,168.74452401146166
10_10000,-78.58150358055785
10_10000,-178.18852763960538
10_10000,-17.87593523758309
10_10000,-103.62239380003403
10_10000,2.1520435692938573
10_10000,188.98976902146984
10_10000,-54.40024153816826
10_10000,5.125044903902992
10_10000,19.60805723150973
10_10000,133.12250263634428
10_10000,-311.41182921276425
10_10000,-75.8561232661014
10_10000,41.618625628152955
10_10000,183.62443161367386
10_10000,-59.36943343604162
10_10000,-258.22594408181715
10_10000,100.27496678603819
10_10000,-79.97242915454025
10_10000,-159.57882242345684
10_10000,-78.39022311530736
10_10000,-15.225480720692339
10_10000,-75.57526548221409
10_10000,-305.47718788420434
10_10000,140.10726208167847
10_10000,194.36626938239388
10_10000,104.84343742740947
10_10000,-152.1135740965043
10_10000,-17.66207768484577
10_10000,10.338565174325957
10_10000,97.27096427790727
10_10000,107.2588254883235
10_10000,-94.16322720920301
10_10000,23.050913379009597
10_10000,76.94743703295967
10_10000,220.35300838919088
10_10000,112.45281197160296
10_10000,124.59547919958412
10_10000,23.31388266683542
10_10000,213.83817691955753
10_10000,70.123196909316
10_10000,-112.38999399609101
10_10000,212.82006522619662
10_10000,111.50448391316351
10_10000,-52.35263181034272
10_10000,-57.58724627521424
10_10000,53.86781284489151
10_10000,77.79539594198863
10_10000,39.609247256192845
10_10000,55.98371068046126
10_10000,255.41445755529153
10_10000,165.16476545819572
10_10000,38.65324914128688
10_10000,146.4614181148586
10_10000,-137.0107696954475
10_10000,68.42340655542408
10_10000,271.11860776095784
10_10000,-20.039531870550668
10_10000,-110.45780078721023
10_10000,-82.37460498093726
10_10000,-145.21249645382295
10_10000,-101.42843720958899
10_10000,-41.93538719311831
10_10000,-190.5853469878084
10_10000,13.518150311821735
10_10000,140.85563639274037
10_10000,-119.0922563670884
10_10000,229.46704462721883
10_10000,84.63251611772712
10_10000,159.28192752629883
10_10000,-83.19976854676572
10_10000,133.99774181412621
10_10000,-145.54293484095928
10_10000,139.1279952268013
10_10000,35.95382597807273
10_10000,90.73028317087167
10_10000,-157.55786483324817
10_10000,-117.2703082858218
10_10000,97.0460386264173
10_10000,-124.92185011973146
10_10000,77.79848320888748
10_10000,-185.0663366088798
10_10000,133.08564104727245
10_10000,-165.73367990719188
10_10000,90.59366478749504
10_10000,101.12509385427953
10_10000,-88.79174278013578
10_10000,94.86285389163056
10_10000,48.67853252369311
10_10000,-66.11063538623756
10_10000,-133.5684308711762
10_10000,-270.5873136607945
10_10000,61.490106083581566
10_10000,-213.453985370714
10_10000,24.967978398129446
10_10000,-26.559984968329445
10_10000,108.8101956129562
10_10000,-32.103132814892106
10_10000,-36.038511524823875
10_10000,116.3827157349676
10_10000,59.39447376939866
10_10000,56.67985320792129
10_10000,78.66897632081007
10_10000,-209.25602660085482
10_10000,119.96131016287552
10_10000,99.23481351540231
10_10000,-134.73579721537837
10_10000,-23.778487149216893
10_10000,5.630008606312673
10_10000,-8.040628481960773
10_10000,59.222414052574386
10_10000,216.84082660672624
10_10000,166.6330239771832
10_10000,-177.17920143586505
10_10000,100.61368906969582
10_10000,202.12984759961944
10_10000,66.826619267045
10_10000,167.95624890442653
10_10000,300.2672910921447
10_10000,158.29514336585683
10_10000,47.079571129479554
10_10000,161.36547754793617
10_10000,32.083186049107574
10_10000,14.707958626222325
10_10000,-39.19322257579129
10_10000,235.80469230729094
10_10000,-106.26348775209046
10_10000,231.34607437067413
10_10000,83.06309674077536
10_10000,-189.68619598648368
10_10000,64.07506728259096
10_10000,-290.320128252091
10_10000,101.10744115911483
10_10000,138.40761995489027
10_10000,-73.79606137971872
10_10000,29.018422811991787
10_10000,291.9213924015904
10_10000,-61.35767600773653
10_10000,-140.7998617150597
10_10000,224.06417446253417
10_10000,293.13203170103145
10_10000,11.805877506072864
10_10000,156.53636105234307
10_10000,203.93115219529173
10_10000,-95.35672993616016
10_10000,-58.422061156415936
10_10000,188.0471346872827
10_10000,253.26840523326135
10_10000,92.11324369470644
10_10000,-115.07939166467364
10_10000,296.6468532492278
10_10000,-64.98024790435167
10_10000,-36.855679982627386
10_10000,60.439962832210604
10_10000,234.47583184170287
10_10000,133.9188612158747
10_10000,70.85602166853988
10_10000,77.81029381983173
10_10000,17.52448168888361
10_10000,91.4323154624143
10_10000,-352.0075806736439
10_10000,-31.322148782268158
10_10000,45.932567058462816
10_10000,-154.027733808679
10_10000,66.75693686846925
10_10000,-18.090005360921726
10_10000,263.3877201662683
10_10000,237.18431036396782
10_10000,-55.621530929251634
10_10000,-10.387430309143998
10_10000,0.6551459905798396
10_10000,-53.589940159188885
10_10000,39.28363166809726
10_10000,-97.62553579005024
10_10000,-151.09816805051517
10_10000,100.70577981554976
10_10000,101.68499845470375
10_10000,-104.23666308570928
10_10000,139.86157044947143
10_10000,-79.42889535646435
10_10000,47.63344272629589
10_10000,129.0888075947534
10_10000,6.447856090010452
10_10000,76.58272788774481
10_10000,-62.89190610251866
10_10000,-16.94041954749313
10_10000,-18.289373088552992
10_10000,-95.9447060114009
10_10000,-14.112293119655476
10_10000,-211.1296527763882
10_10000,-59.26190885284349
10_10000,-29.637262835248933
10_10000,-25.51612476050397
10_10000,-23.4075256788216
10_10000,2.4048597436998005
10_10000,80.13010476415512
10_10000,136.86887040734547
10_10000,-82.04089236026482
10_10000,-161.52253567074084
10_10000,-138.37805730549843
10_10000,-58.694511087825646
10_10000,-39.26604715871211
10_10000,-99.3078412071724
10_10000,-174.86663712883666
10_10000,-54.23065701148461
10_10000,37.33070299041074
10_10000,96.7302648554695
10_10000,-68.77917349503228
10_10000,-48.0375477293604
10_10000,-121.81262968471327
10_10000,6.759988059686833
10_10000,-110.57193240709817
10_10000,93.58485959125696
10_10000,-245.20204581582706
10_10000,-40.37308230804067
10_10000,54.51864632893409
10_10000,37.67651294138886
10_10000,398.03508287103057
10_10000,61.511645065031466
10_10000,-132.9221509607961
10_10000,-2.434971657214952
10_10000,-243.8204470092365
10_10000,-0.3002071957494028
10_10000,-108.3642001362212
10_10000,142.7388741607972
10_10000,-67.6470884651967
10_10000,-5.494210251025443
10_10000,-80.00049907152624
10_10000,261.0002150841349
10_10000,-34.86014775932095
10_10000,274.4577555348736
10_10000,128.19950770207055
10_10000,80.50712412179949
10_10000,64.23072499327101
10_10000,67.83031236870832
10_10000,-265.5675233486174
10_10000,-28.77670766272709
10_10000,132.6524636057149
10_10000,4.2527559652717075
10_10000,-190.5311793870331
10_10000,3.749059892001017
10_10000,256.0101928139876
10_10000,190.3474447879426
10_10000,2.3704195077849537
10_10000,147.91748671732202
10_10000,-41.36077244897013
10_10000,-233.42634966448915
10_10000,-121.49203500324853
10_10000,235.72935328165013
10_10000,-28.074385586652454
10_10000,-23.678460138665706
10_10000,-31.786131021433413
10_10000,284.73765017402656
10_10000,244.7871707716349
10_10000,329.92518885549066
10_10000,-11.566150039320824
10_10000,53.731226905802515
10_10000,-206.5374563568864
10_10000,223.3850226485929
10_10000,-156.43550600628564
10_10000,42.407340607493985
10_10000,-146.31395010118987
10_10000,-73.29497022213116
10_10000,-108.96829843518664
10_10000,-76.02486596459413
10_10000,-66.15096921450876
10_10000,-67.46448494559627
10_10000,130.95435162382188
10_10000,-147.3997174230342
10_10000,42.94817495977458
10_10000,186.19229547690014
10_10000,-62.42755876980556
10_10000,-91.8287790177081
10_10000,-21.831664322490543
10_10000,180.7013286177748
10_10000,39.1518860302698
10_10000,-65.0152033287874
10_10000,80.76705628853587
10_10000,-147.03053456338742
10_10000,109.12855195265574
10_10000,69.9572514934192
10_10000,-32.93078183745942
10_10000,-109.15835380935285
10_10000,-116.065533760529
10_10000,88.08290145445666
10_10000,187.77512639509493
10_10000,-80.2518117219813
10_10000,77.10631812573835
10_10000,-288.4532069724126
10_10000,-72.6847363995783
10_10000,6.814595858855628
10_10000,-119.36903643470211
10_10000,-123.22121481835498
10_10000,-84.6280198373272
10_10000,53.238374722783576
10_10000,-15.628128386012214
10_10000,-310.16839631309807
10_10000,-293.2891732353957
10_10000,-75.87980294702687
10_10000,77.00577076959365
10_10000,-383.30771240033584
10_10000,-60.49361248061672
10_10000,-64.30194845242939
10_10000,210.66121737743924
10_10000,-44.01977372345626
10_10000,66.27807671178405
10_10000,31.561764167567333
10_10000,-294.7061255540376
10_10000,121.60118300430935
10_10000,42.2092871849163
10_10000,84.27011107673694
10_10000,575.141649157577
10_10000,-288.0347015782225
10_10000,258.9673879135636
10_10000,-30.006644286340396
10_10000,52.539856777307264
10_10000,4.738883772389693
10_10000,-49.65156622909936
10_10000,-70.56141738714578
10_10000,58.597512127015925
10_10000,-206.61373705542348
10_10000,119.06953119267531
10_10000,-48.496624876178
10_10000,-151.01975486403103
10_10000,-53.353461134682505
10_10000,191.82057557272176
10_10000,-65.60701082271824
10_10000,62.75443068943695
10_10000,-93.70114271870388
10_10000,120.1240503336727
10_10000,109.7242996581952
10_10000,276.76303290942553
10_10000,-13.938487748321496
10_10000,107.30396597815799
10_10000,25.35909081498654
10_10000,197.3817157319598
10_10000,-91.9599708455145
10_10000,118.26904220376551
10_10000,-16.686323396563285
10_10000,2.0567403146064676
10_10000,24.452154343407805
10_10000,47.500621622489945
10_10000,-5.417107296100118
10_10000,42.11115187272797
10_10000,237.9165072306151
10_10000,152.8004545025245
10_10000,136.09873774757165
10_10000,-54.14717341890888
10_10000,-116.43317458581289
10_10000,148.4705883631586
10_10000,137.08856087493967
10_10000,222.77268425116895
10_10000,-75.46553810312308
10_10000,-21.691500442344452
10_10000,-224.17935140836406
10_10000,-45.08960393631088
10_10000,154.39757148875012
10_10000,-55.72059799015322
10_10000,103.25761271790722
10_10000,-16.083974892396185
10_10000,57.814565318399104
10_10000,-153.55054522498952
10_10000,23.512476569746973
10_10000,-418.29679049786705
10_10000,-15.565963173341348
10_10000,-222.8852485392233
10_10000,184.47399462550152
10_10000,122.92246031426654
10_10000,78.29606455346591
10_10000,229.71439320183097
10_10000,-125.00349761645478
10_10000,262.2226436336218
10_10000,145.15179079782
10_10000,-22.6977576933661
10_10000,174.36718141088065
10_10000,-147.60519014491783
10_10000,-107.13745604138022
10_10000,-76.12747348700992
10_10000,-64.69399601085816
10_10000,-140.4623745264336
10_10000,186.92816636534877
10_10000,-25.90024424500257
10_10000,61.90011549650114
10_10000,-70.63587287207059
10_10000,-250.1907716759847
10_10000,50.059404148818686
10_10000,-263.35332456426
10_10000,1.4182469578192496
10_10000,-185.23540480525963
10_10000,296.6777143164218
10_10000,142.1604571867411
10_10000,26.4629516564192
10_10000,192.76232513278157
10_10000,-110.26852326681045
10_10000,89.326900436174
10_10000,39.97089390018421
10_10000,49.19236076215438
10_10000,194.00413831296788
10_10000,116.47195786306445
10_10000,52.740164971586466
10_10000,-226.3914921581244
10_10000,-126.60189988350965
10_10000,-6.347716596922856
10_10000,24.68479477870638
10_10000,-151.039054653279
10_10000,357.62800634427646
10_10000,229.05201625427077
10_10000,97.74833051715873
10_10000,21.62069563854239
10_10000,-19.20126196887071
10_10000,-125.43462103573378
10_10000,22.40248632991304
10_10000,48.29224799803085
10_10000,-167.06028886278332
10_10000,59.267861108179275
10_10000,-11.022400543760842
10_10000,-262.7146088102912
10_10000,-112.28904711800547
10_10000,-48.12482416867783
10_10000,282.3753372018498
10_10000,91.2044861062677
10_10000,-180.52002690875972
10_10000,81.07721267636559
10_10000,-210.94089819084772
10_10000,166.76577106225398
10_10000,-56.385430851980416
10_10000,-2.17243510513077
10_10000,201.67937453339434
10_10000,-173.58083852910167
10_10000,-189.37196790456088
10_10000,-72.53847829107589
10_10000,160.4018752069723
10_10000,-206.92572318067974
10_10000,-395.46482841984147
10_10000,-53.518043954033296
10_10000,90.51336423148878
10_10000,183.65068347038877
10_10000,-55.241783205435425
10_10000,-47.81189772431169
10_10000,176.99254744497094
10_10000,-257.2477815836031
10_10000,-44.52227727065959
10_10000,38.62284565888743
10_10000,75.78965859245187
10_10000,-61.94075121152443
10_10000,16.221368685228036
10_10000,-346.0859440549698
10_10000,-83.25920482178675
10_10000,76.40576557635009
10_10000,-129.79700833425167
10_10000,19.746141130431685
10_10000,75.45270619927756
10_10000,-37.92007082693364
10_10000,35.75627370129345
10_10000,-126.98768848000418
10_10000,-18.39734983654611
10_10000,98.91130291764216
10_10000,33.81879137213301
10_10000,-72.95954923959528
10_10000,43.47595672523274
10_10000,113.90379007256921
10_10000,-283.1271393892485
10_10000,177.7355151980962
10_10000,-37.01609180614271
10_10000,72.38184931833734
10_10000,183.21770929984882
10_10000,-185.71775844314882
10_10000,-90.61122730847457
10_10000,-30.16478971703185
10_10000,-101.28361773650133
10_10000,260.4379946289647
10_10000,-111.77017814438574
10_10000,-68.5097125079858
10_10000,40.62844911551895
10_10000,-161.3715490389578
10_10000,-45.5505513742648
10_10000,56.866165497612364
10_10000,-36.52861457467858
10_10000,-2.13662760679534
10_10000,-64.74489378724326
10_10000,-206.22549013165897
10_10000,57.46072432131811
10_10000,263.3097908515074
10_10000,13.917873413779052
10_10000,43.62642399410055
10_10000,110.76048403914372
10_10000,-171.01974235508845
10_10000,255.78172176586838
10_10000,40.332568494030824
10_10000,245.63420955025484
10_10000,-93.99939077965986
10_10000,272.37603912306156
10_10000,122.59905968172374
10_10000,90.69996114796842
10_10000,44.88453957827869
10_10000,-24.417307290858524
10_10000,183.68944640630897
10_10000,31.432902725613523
10_10000,-271.22554031561407
10_10000,-149.1695807729231
10_10000,-15.415109147556542
10_10000,55.79561954555479
10_10000,3.1481693378145623
10_10000,186.33758176828155
10_10000,-268.93231945670215
10_10000,31.8965014341021
10_10000,-249.813915190353
10_10000,120.38118512599816
10_10000,-2.2905621124189466
10_10000,71.5373988421535
10_10000,-112.79140508847146
10_10000,195.0254463690689
10_10000,160.88238405909115
10_10000,95.08082349709332
10_10000,-7.325492328704581
10_10000,94.55131254418416
10_10000,-90.24523396303356
10_10000,134.1457272722492
10_10000,248.1652791647139
10_10000,165.03083124579774
10_10000,-93.50671591864398
10_10000,63.1800622528843
10_10000,-174.43936527733987
10_10000,93.4789432514158
10_10000,75.98852103712028
10_10000,-257.2585009818038
10_10000,-155.5744326513122
10_10000,-29.38786155626341
10_10000,-31.932841022314037
10_10000,-162.42387473996678
10_10000,67.13829372738856
10_10000,47.390499457729774
10_10000,-16.624832615065387
10_10000,-97.267852827176
10_10000,161.8851702078754
10_10000,249.01637291748094
10_10000,-58.17154615832652
10_10000,-76.64121209752113
10_10000,81.81989970446982
10_10000,-40.14325631302051
10_10000,-8.74440163512116
10_10000,117.50039171988996
10_10000,-262.93700085256734
10_10000,200.60307757645185
10_10000,21.71313528999223
10_10000,-47.82145349790334
10_10000,-1.5402370330615192
10_10000,5.879416494781887
10_10000,-237.35130620144298
10_10000,225.97063810618604
10_10000,17.210103287480276
10_10000,74.89686306197854
10_10000,147.93191909098633
10_10000,-135.37909593017116
10_10000,79.27277808038366
10_10000,-27.16214457538743
10_10000,132.88408641459108
10_10000,-294.2265866176838
10_10000,-2.956301645675566
10_10000,-75.29894901532019
10_10000,73.35455603412815
10_10000,78.78050735902076
10_10000,-90.35055067720586
10_10000,-91.00370717697085
10_10000,-4.6180803190923925
10_10000,-117.49612632199432
10_10000,132.19659007950088
10_10000,-41.74855874041345
10_10000,-406.21191335683363
10_10000,-42.5549361629634
10_10000,-137.87531996331649
10_10000,-223.00050985949528
10_10000,-166.437870576736
10_10000,26.98781850962107
10_10000,202.08784147106527
10_10000,56.253103708994104
10_10000,-75.82784453713946
10_10000,76.74979274959523
10_10000,-54.657119198173504
10_10000,-88.47989015056035
10_10000,-154.50864070031707
10_10000,-240.31372454906324
10_10000,-44.72375922357425
10_10000,33.97397150925555
10_10000,-2.6014821503660883
10_10000,-48.46395578169482
10_10000,-124.54817206812928
10_10000,98.62838459247352
10_10000,-177.88474252578519
10_10000,122.72435222971941
10_10000,-132.6582472565785
10_10000,-96.78584323221624
10_10000,-199.37719307676798
10_10000,-60.733732513828514
10_10000,151.344596892483
10_10000,85.32703811916593
10_10000,151.79118970570025
10_10000,86.2626117611176
10_10000,-147.22838985296707
10_10000,-36.231162105285456
10_10000,-100.77315382143306
10_10000,202.36560371515102
10_10000,-160.60164644833966
10_10000,139.62349396549797
10_10000,139.51667037901615
10_10000,274.03598108191585
10_10000,-47.562005589365334
10_10000,113.5752519982595
10_10000,338.95449248812525
10_10000,-77.42746957989972
10_10000,-209.1796412897444
10_10000,-258.72246813280475
10_10000,113.63124306487245
10_10000,-259.1734441613021
10_10000,-42.19546735440164
10_10000,74.07984560324859
10_10000,37.8691035664684
10_10000,72.37537672703095
10_10000,43.199275514264485
10_10000,194.9394040037218
10_10000,-125.49176840902985
10_10000,-85.95151540361476
10_10000,-99.6903423230981
10_10000,130.50309902636496
10_10000,140.5858434008873
10_10000,76.07783611652013
10_10000,181.24253569083456
10_10000,-157.90918465067975
10_10000,250.71347084249223
10_10000,230.03499848712477
10_10000,116.92145757488731
10_10000,267.1681273470136
10_10000,-226.6407749294191
10_10000,-64.04348167513616
10_10000,-94.3254635739067
10_10000,114.89035789193876
10_10000,-139.5408111473009
10_10000,120.06276974016104
10_10000,208.10463614595798
10_10000,111.11666999369854
10_10000,52.026019528242315
10_10000,-130.59828031222648
10_10000,-110.34535564916334
10_10000,190.73911007423897
10_10000,123.20131049204602
10_10000,5.671336436018547
10_10000,-48.74294478886845
10_10000,-279.6612209947626
10_10000,-142.5153183967168
10_10000,285.7835258715006
10_10000,-172.61746963193016
10_10000,38.487263256670346
10_10000,155.95916353777213
10_10000,-168.95056243571062
10_10000,37.8023136924954
10_10000,145.97383906637143
10_10000,13.070213478978227
10_10000,423.2207534689507
10_10000,-228.36071520917577
10_10000,163.32439380459167
10_10000,-13.541793303926948
10_10000,122.13441652745053
10_10000,74.65343873342051
10_10000,-94.01708437221032
10_10000,44.1624346009749
10_10000,-255.54734463424842
10_10000,97.9104976990043
10_10000,54.095143981308134
10_10000,102.99628709743645
10_10000,163.23675925867744
10_10000,64.07083742211631
10_10000,32.54298183944718
10_10000,-115.2594824232731
10_10000,-91.01044264355953
10_10000,181.70798511239502
10_10000,217.5543953944849
10_10000,-22.921100389677335
10_10000,17.881807033322623
10_10000,-118.64104610223356
10_10000,179.7005673344851
10_10000,106.83894341207821
10_10000,290.063015029901
10_10000,-114.86522205466835
10_10000,-43.012470835356176
10_10000,44.51422379733698
10_10000,104.12070173336325
10_10000,-19.697978432412874
10_10000,-114.09516047132195
10_10000,137.858442891851
10_10000,114.84095991151246
10_10000,-120.31555728484898
10_10000,205.93700610160158
10_10000,179.3331806896131
10_10000,30.562111628295668
10_10000,22.706568612553955
10_10000,90.84611599046195
10_10000,-112.47834019526857
10_10000,15.588093784632884
10_10000,-297.83938274466027
10_10000,137.14727828397838
10_10000,-212.9786845891451
10_10000,227.18872300837194
10_10000,-36.135064965985016
10_10000,-19.12342438074564
10_10000,-78.87686480529753
10_10000,-30.091571650502637
10_10000,214.99746570335654
10_10000,-346.0114514164222
10_10000,194.6664741975047
10_10000,59.82035708330435
10_10000,-162.07125868105956
10_10000,-143.15583749840783
10_10000,252.03026442464758
10_10000,-124.51382213039534
10_10000,-154.36327970776208
10_10000,174.6105219305734
10_10000,59.896386158830786
10_10000,-123.42503344008409
10_10000,42.385713864399
10_10000,-136.03832112852905
10_10000,169.36956001828565
10_10000,163.70388703642567
10_10000,87.67918001251459
10_10000,63.21506753731956
10_10000,264.2081101560331
10_10000,11.23007560642163
10_10000,-158.45969790441967
10_10000,75.82630791983551
10_10000,310.86271612149994
10_10000,-134.45953436908897
10_10000,-40.636342089568245
10_10000,71.08301055464439
10_10000,3.533580210987811
10_10000,-129.7983793004041
10_10000,172.39071035587577
10_10000,344.4677112715395
10_10000,39.44253804566182
10_10000,-118.56262008222959
10_10000,-211.1788015816706
10_10000,48.32433748266255
10_10000,169.80843946421894
10_10000,79.51632716899626
10_10000,10.929896139696432
10_10000,-73.35310916118098
10_10000,-145.57592784248314
10_10000,131.15791357654984
10_10000,142.50641118387273
10_10000,-210.71481917624806
10_10000,239.59980693852535
10_10000,93.72034705662671
10_10000,212.277872028074
10_10000,-181.47451778724997
10_10000,-184.87767664845578
10_10000,-10.119099833616133
10_10000,83.48249600193613
10_10000,269.2594362674544
10_10000,112.67862842108926
10_10000,-23.577541528471123
10_10000,-136.1268632103344
10_10000,187.92162375449564
10_10000,-127.27102078421726
10_10000,245.14759256986636
10_10000,-29.566770321046995
10_10000,239.70652642667355
10_10000,108.77982314579721
10_10000,-8.399479940997924
10_10000,-63.317972657780246
10_10000,-37.684352193753476
10_10000,72.78781425754018
10_10000,22.355951875613073
10_10000,-74.00508614044955
10_10000,-12.512026968135125
10_10000,22.55996175724856
10_10000,-294.44296757386
10_10000,77.074925506291
10_10000,-129.4275143597959
10_10000,-154.3606792153903
10_10000,-231.05279056516292
10_10000,-246.3547004479805
10_10000,-183.3874339994774
10_10000,-90.55090258593717
10_10000,291.7923836129279
10_10000,-64.24907220200429
10_10000,36.80270055063386
10_10000,68.79024753357709
10_10000,30.098046979000646
10_10000,0.15308310474689613
10_10000,-160.38695889024885
10_10000,219.6500455682895
10_10000,270.81562237529937
10_10000,-230.37986063390295
10_10000,-135.79071559279447
10_10000,-28.909831307983346
10_10000,-127.24694648544207
10_10000,83.9393534097025
10_10000,-93.31566960068932
10_10000,322.2095942127477
10_10000,182.25572891247828
10_10000,41.80393753691617
10_10000,158.7657290226202
10_10000,170.0989841949891
10_10000,-69.71618004963251
10_10000,-105.94589452559315
10_10000,22.49763763387491
10_10000,135.01897316264694
10_10000,31.246279204001677
10_10000,-215.20518483232487
10_10000,-104.02248781916477
10_10000,0.6515128209845429
10_10000,0.4084099051330359
10_10000,294.5617167921154
10_10000,-187.7734983884493
10_10000,83.88530942624494
10_10000,225.1340637754899
10_10000,337.48931943946474
10_10000,-46.80240165785278
10_10000,81.85175168293371
10_10000,93.101242479826
10_10000,39.34922745197143
10_10000,-2.9205272990271336
10_10000,73.88771784470511
10_10000,-352.3933315741137
10_10000,109.23051565715767
10_10000,29.396160022916405
10_10000,-20.675602788686422
10_10000,305.2351843658893
10_10000,-85.65550775643376
10_10000,-46.61262393144216
10_10000,297.29199907109285
10_10000,-108.22133883210027
10_10000,-67.72966827304305
10_10000,-9.83992864827534
10_10000,132.0171843408686
10_10000,41.11867534607898
10_10000,-174.36523171522182
10_10000,-65.15225057725695
10_10000,-75.95006734203741
10_10000,0.18502530138256823
10_10000,72.43264958090822
10_10000,71.3357323785067
10_10000,-243.78675789225184
10_10000,164.07298077747004
10_10000,47.54779189888282
10_10000,210.11465747482103
10_10000,75.06865484032626
10_10000,169.44159144591978
10_10000,78.27801638560574
10_10000,204.61330043908708
10_10000,86.27813511568016
10_10000,-2.7869718652771187
10_10000,337.6307766017738
10_10000,138.95416674206623
10_10000,93.67341369903528
10_10000,-172.0213016921923
10_10000,-173.74514107896283
10_10000,53.31344999831424
10_10000,32.17414669980943
10_10000,-76.92207241282507
10_10000,31.52235040587391
10_10000,239.42573838980462
10_10000,111.14533187545362
10_10000,-152.590783579631
10_10000,-4.73921360179358
10_10000,-104.3301163927518
10_10000,-44.40438965924764
10_10000,-48.12627930546439
10_10000,-57.321934156188874
10_10000,-168.98110991095442
10_10000,-7.058000055386419
10_10000,-69.23652740537227
10_10000,-409.43757326588144
10_10000,306.112647266548
10_10000,167.6387490895232
10_10000,-42.767295072631924
10_10000,13.977821026388522
10_10000,-156.99198473955627
10_10000,254.80632041312128
10_10000,283.75418994153677
10_10000,33.77868937208299
10_10000,158.2694503710625
10_10000,36.4489298600069
10_10000,-180.69866523409573
10_10000,-47.86887866668009
10_10000,30.221955185988715
10_10000,-54.004735042284246
10_10000,-20.126761026713485
10_10000,-1.8512213695548674
10_10000,-0.340239664148962
10_10000,18.78022543563808
10_10000,-141.04364516605384
10_10000,-91.69913180362296
10_10000,-173.21041201287144
10_10000,151.7040782708503
10_10000,-291.12730676102456
10_10000,176.94797065841442
10_10000,210.37565609996864
10_10000,-32.122533401629425
10_10000,-362.5743410585151
10_10000,-40.614483211726835
10_10000,2.0573170464445045
10_10000,-133.8619132191868
10_10000,-62.717952454072076
10_10000,231.03406713263783
10_10000,106.76862070436151
10_10000,-121.5061274018656
10_10000,-218.16403924477729
10_10000,-35.68945982071465
10_10000,-19.380466090277057
10_10000,82.53675699888943
10_10000,-65.60437197676853
10_10000,84.73412182091667
10_10000,289.19222051407775
10_10000,128.39328168848073
10_10000,4.36889396843486
10_10000,-15.02802641724475
10_10000,-39.94847914138982
10_10000,180.83283743690384
10_10000,-78.81648043427032
10_10000,17.769781859988363
10_10000,18.62790902924781
10_10000,-60.7886000294785
10_10000,-185.83148005404928
10_10000,57.65909857573882
10_10000,2.5140398687074974
10_10000,83.11714561808662
10_10000,-65.35787035554041
10_10000,186.60334257267596
10_10000,-114.64271995478155
10_10000,257.1497442785461
10_10000,-239.7116479361058
10_10000,73.71461513453514
10_10000,79.55408872024249
10_10000,-102.97878380366862
10_10000,72.22444797063125
10_10000,195.03316396523996
10_10000,-307.0932559132902
10_10000,83.47680606221293
10_10000,-346.7958999269057
10_10000,-127.40880179790867
10_10000,245.24780855322817
10_10000,-72.27748781104955
10_10000,-157.31161667989883
10_10000,-17.15169807810479
10_10000,308.2574383322959
10_10000,-251.78187431028658
10_10000,-139.70872175882806
10_10000,226.32873568508236
10_10000,278.06899714477197
10_10000,-3.5791488794852864
10_10000,-166.67139775921382
10_10000,312.269633358194
10_10000,240.2609260577042
10_10000,108.78207757099626
10_10000,-105.39801839317546
10_10000,4.233776188909052
10_10000,-11.754985152563016
10_10000,58.79032514493179
10_10000,219.66065725746873
10_10000,137.57257904052804
10_10000,-143.4522134128047
10_10000,208.9606253394553
10_10000,56.245587784233784
10_10000,109.94805998334672
10_10000,221.89235081889456
10_10000,-148.36444475546517
10_10000,6.130034141916147
10_10000,-65.04970779588372
10_10000,-213.89296665542525
